id,study,author,journal,year,species,taxonomic,transmission_type,offspring_generation,acclimating,parental_developmental_stages,offspring_developmental_stages,test.env.detail,test.env,alter.env.detail,alter.env,is.natural,environmental_context,merged environment,trait.detail,trait,neg.fitness,n1,n2,avg1,avg2,sd1,sd2,rep,RRdeta,var.RRdeta),Geary.test.1,Geary.test.2,acclimating,reciprocal,days to maturation
740,81,Schwartz et al.,Environmental Toxicology,2013,Danio_rerio,vertebrates,1maternal,F1,F1,2juvenile,3adult,control,control,Zearalenone,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 clutch size,5reproductive,0,4,3,181.1,60,67.723,43.699,15,1.033777438,0.228018277,5.033653525,2.195221122,F1,0,NA
741,81,Schwartz et al.,Environmental Toxicology,2013,Danio_rerio,vertebrates,1maternal,F1,F1,2juvenile,3adult,control,control,Zearalenone,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 eggs per day,5reproductive,0,4,3,169.6,31.3,76.557,35.355,15,1.502646355,0.567972321,4.170057066,1.415441801,F1,0,NA
742,82,Plautz &Salice,Ecotoxicology,2013,Physa_pomilia,invertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,cadmium exposure,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,F1 hatching,4survival,0,12,12,98.7,89,1.7,25,55,0.100173264,0.006621688,197.0171406,12.08052416,F1,0,NA
743,82,Plautz &Salice,Ecotoxicology,2013,Physa_pomilia,invertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,cadmium exposure,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,days before hatch,3life_history,1,9,9,7.67,6.5,1.103086579,1.216223664,67,-0.164718497,0.00619847,20.29587571,15.59990447,F1,0,NA
744,83,Ji et al.,Environmental Science and Technology,2013,Danio_rerio,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,bisphenol S exposure,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,hatchability,4survival,0,4,4,94.884,78.605,1.86,6.512,35,0.187409913,0.001813352,96.02428843,22.72149155,F1,1,NA
745,83,Ji et al.,Environmental Science and Technology,2013,Danio_rerio,vertebrates,1maternal,F1,F1,3adult,1embryonic,bisphenol S Exposure,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,hatchability,4survival,0,4,4,26.512,18.605,1.395,4.186,15,0.348185429,0.01342797,35.77415138,8.366262893,F1,1,NA
746,83,Ji et al.,Environmental Science and Technology,2013,Danio_rerio,vertebrates,1maternal,F1,F1,3adult,1embryonic,bisphenol S Exposure,artificial factor,control,control,Human-mediated changes,1more_stressful,More stressful environment,time to hatch,3life_history,1,4,4,5.077,5.346,0.154,0.269,3,0.051829559,0.000863223,62.0565317,37.40914061,F1,1,NA
747,83,Ji et al.,Environmental Science and Technology,2013,Danio_rerio,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,bisphenol S exposure,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,time to hatch,3life_history,1,4,4,3.784,3.973,0.19,0.41,3,0.049755869,0.003296423,37.48854489,18.24045911,F1,1,NA
748,84,Fabender&Braunbeck,Ecotoxicology,2013,Danio_rerio,vertebrates,2paternal,F1,F1,1embryonic,3adult,control,control,methyl methanesulfonate,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,weight,2morphological,0,2,2,396.154,461.538,73.077,123.077,100,-0.162032262,0.053346389,6.814685388,4.714037548,F1,0,NA
749,84,Fabender&Braunbeck,Ecotoxicology,2013,Danio_rerio,vertebrates,2paternal,F1,F1,1embryonic,3adult,control,control,methyl methanesulfonate,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,weight,2morphological,0,2,2,484.615,630.769,138.462,211.538,100,-0.271294079,0.09946577,4.39975737,3.748386997,F1,0,NA
750,85,Galus et al.,Aquatic Toxicology,2014,Danio_rerio,vertebrates,2paternal,F1,F1,3adult,3adult,control,control,carbamazepine,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,mean embryo production,5reproductive,0,3,3,33.544,2.282,7.342,1.469,15,2.626724776,0.163767558,7.304642913,2.483661272,F1,0,NA
751,85,Galus et al.,Aquatic Toxicology,2014,Danio_rerio,vertebrates,2paternal,F1,F1,3adult,3adult,control,control,carbamazepine,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,mean embryo production,5reproductive,0,3,3,33.544,9.747,7.342,4.304,15,1.211385362,0.083203904,7.304642913,3.620739038,F1,0,NA
752,85,Galus et al.,Aquatic Toxicology,2014,Danio_rerio,vertebrates,2paternal,F1,F1,3adult,3adult,control,control,carbamazepine,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,mean embryo production,5reproductive,0,3,3,33.544,10.253,7.342,3.686,15,1.171731581,0.060105672,7.304642913,4.447276663,F1,0,NA
753,85,Galus et al.,Aquatic Toxicology,2014,Danio_rerio,vertebrates,2paternal,F1,F1,3adult,3adult,control,control,carbamazepine,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,mean embryo production,5reproductive,0,3,3,33.544,29.367,7.342,9.747,15,0.122610966,0.053490585,7.304642913,4.817116373,F1,0,NA
754,85,Galus et al.,Aquatic Toxicology,2014,Danio_rerio,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,carbamazepine,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,mean embryo production,5reproductive,0,3,3,33.544,37.468,7.342,9.241,15,-0.112783036,0.036578703,7.304642913,6.482463236,F1,0,NA
755,85,Galus et al.,Aquatic Toxicology,2014,Danio_rerio,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,carbamazepine,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,mean embryo production,5reproductive,0,3,3,33.544,43.544,7.342,10.38,15,-0.262400213,0.035217506,7.304642913,6.707018263,F1,0,NA
756,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,anogenital distance on PND1,2morphological,0,7,7,3.98,4.07,0.55,0.15,100,-0.021094148,0.002925888,18.48542483,69.31260216,F1,0,NA
757,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,anogenital distance on PND2,2morphological,0,7,7,3.98,3.35,0.55,0.56,100,0.171689536,0.006731775,18.48542483,15.28149464,F1,0,NA
758,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,anogenital distance on PND3,2morphological,0,7,7,20.44,20.14,1.46,0.72,100,0.015059021,0.000911723,35.7632591,71.45555936,F1,0,NA
759,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,anogenital distance on PND4,2morphological,0,7,7,20.44,18.12,1.46,0.95,100,0.120645559,0.00112188,35.7632591,48.72407932,F1,0,NA
760,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,daily sperm production,5reproductive,0,7,7,25.962,11.731,3.75,0.481,15,0.795769181,0.003225136,17.68544253,62.30157299,F1,0,NA
761,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,3adult,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,daily sperm production,5reproductive,0,7,7,25.962,25.385,3.75,2.212,15,0.023423369,0.004070244,17.68544253,29.31575602,F1,0,NA
762,86,Zhang et al.,Environmental Toxicology and Pharmacology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,n-butylparaben,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,live Birth ,4survival,0,7,7,99.31,96.9,1.96,4.2,35,0.024460384,0.000324065,129.4332821,58.93639127,F1,0,NA
763,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,body length,2morphological,0,8,8,2.324,2.294,0.221,0.221,56,0.012977941,0.002291819,28.84196742,28.46965287,Continuously,0,NA
764,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,body length,2morphological,0,8,8,2.696,2.676,0.195,0.139,56,0.007604391,0.000991475,37.91982361,52.80223927,Continuously,0,NA
765,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,body length,2morphological,0,8,8,1.363,1.363,0.139,0.139,56,0,0.002601717,26.8944141,26.8944141,Continuously,0,NA
766,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,3adult,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,clutch size,5reproductive,0,8,8,6.982,6.473,1.646,1.853,40,0.074047566,0.01726733,11.6340532,9.581008372,Continuously,0,NA
767,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,3adult,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,clutch size,5reproductive,0,8,8,4.964,4.691,0.668,0.566,40,0.056788012,0.004087567,20.38150934,22.73160149,Continuously,0,NA
768,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine length,2morphological,0,8,8,4.326,4.058,0.362,0.427,56,0.063698724,0.002260653,32.77622834,26.06544835,Continuously,0,NA
769,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine length,2morphological,0,8,8,5.384,5.244,0.328,0.362,56,0.026281157,0.001059874,45.0206996,39.73151674,Continuously,0,NA
770,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine length,2morphological,0,8,8,6.023,6,0.263,0.229,56,0.003854131,0.000420471,62.81135273,71.86158634,Continuously,0,NA
771,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine length,2morphological,0,8,8,5.686,5.674,0.263,0.263,56,0.002112111,0.000536061,59.29692041,59.17177742,Continuously,0,NA
772,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine-to-body length,2morphological,0,8,8,3.139,3.028,0.209,0.263,56,0.035807515,0.001497735,41.19325037,31.57774798,Continuously,0,NA
773,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine-to-body length,2morphological,0,8,8,2.269,2.259,0.184,0.184,56,0.004413321,0.001651994,33.82187692,33.6728162,Continuously,0,NA
774,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine-to-body length,2morphological,0,8,8,3.583,3.574,0.209,0.209,56,0.002513949,0.000852953,47.01988407,46.90177663,Continuously,0,NA
775,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,2juvenile,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,distal spine-to-body length,2morphological,0,8,8,2.352,2.398,0.158,0.209,56,-0.019561741,0.001514222,40.82829672,31.46907117,Continuously,0,NA
776,87,Miehls et al.,Ecology,2013,Bythotrephes_longima,invertebrates,1maternal,F2,Continuously,2juvenile,3adult,control,control,cold env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,days to first reproduction,3life_history,1,8,8,35.632,35.947,2.679,2.085,67,0.008658485,0.00112747,36.47946984,47.28654946,Continuously,0,NA
777,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,ascorbic acid,1physiological,0,24,24,4.05,2.85,0.735,0.49,38,0.351468213,0.002605675,26.71608421,28.20031111,F1,0,NA
778,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,body weight,2morphological,0,24,24,106.364,64.545,13.36,8.906,100,0.499436563,0.001451189,38.6005349,35.13864691,F1,0,NA
779,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,estradiol,1physiological,0,24,24,44.6,11.4,1.96,3.919,38,1.361698673,0.005016727,110.327533,14.10375345,F1,0,NA
780,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,levels of luteinizing hormone ,1physiological,0,24,24,64.689,87.52,30.29,23.304,38,-0.299185563,0.012135634,10.35467051,18.20882647,F1,0,NA
781,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,ovary weight,2morphological,0,24,24,66.087,45.652,6.388,2.131,100,0.370073894,0.000480171,50.15985239,103.8679305,F1,0,NA
782,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,progesterone,1physiological,0,24,24,5.774,2.516,1.107,0.632,38,0.830145983,0.004165243,25.28915267,19.30183853,F1,0,NA
783,88,Samuel et al.,Environmental Toxicology,2014,Rattus norregicus,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,CrVI,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,levels of Superoxide dismutase,1physiological,0,24,24,6.6,2.567,0.49,0.328,38,0.944106442,0.000910197,65.30598363,37.94522607,F1,0,NA
784,89,Kleppe et al.,General and Comparative Endocrinology,2013,Gadus_morhua,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,cortisol,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,hatching rate,4survival,0,5,5,87.501,66.668,3.536,11.785,35,0.268963634,0.006595822,52.69828272,12.04712851,F1,0,780
785,89,Kleppe et al.,General and Comparative Endocrinology,2013,Gadus_morhua,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,cortisol,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,percent fertilization,4survival,0,5,5,77.084,59.168,10.672,9.429,35,0.263892067,0.008932834,15.38204683,13.36339965,F1,0,780
786,89,Kleppe et al.,General and Comparative Endocrinology,2013,Gadus_morhua,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,cortisol,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,plasma cortiso,1physiological,0,10,10,26.25,30.417,16.5,5.303,38,-0.129100351,0.04333491,4.90819149,17.69582787,F1,0,780
