"","id","study","author","journal","year","species","taxonomic","transmission_type","offspring_generation","acclimating","parental_developmental_stages","offspring_developmental_stages","test.env.detail","test.env","alter.env.detail","alter.env","is.natural","environmental_context","merged.environment","trait.detail","trait","neg.fitness","n1","n2","avg1","avg2","sd1","sd2","rep","RRdeta","var.RRdeta.","Geary.test.1","Geary.test.2","acclimating.1","reciprocal","days.to.maturation","duplicated.row","species.2","avg1_sd1_n1","num.shared.control.1","n1.adjusted","avg2_sd2_n2","num.shared.control.2","n2.adjusted","yi","vi","yi.adj","vi.adj"
"605",708,73,"Fenesi et al.","Population Ecology",2014,"Galinsoga_quadriradiata","annual_plants","3biparental","F1","F1","2juvenile","3adult","medium water","control","moist","natural factor","Naturally-occurring fluctuations","4relatively_stressful","More stressful environment","total biomass","2morphological",0,4,4,0.571,0.796,0.14,0.272,28,-0.339291175,0.044758962,7.677310924,5.508650519,"F1",1,NA,FALSE,"Galinsoga quadriradiata","0.571_0.14_4",2,2,"0.796_0.272_4",1,4,-0.339291174847105,0.0447589615038535,-0.331776782485408,0.0601265427826404
"606",709,74,"Evans et al.","Conservation Letters",2014,"Salmo_salar","vertebrates","3biparental","F1","F1","1embryonic","2juvenile","wild","control","captivity","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","offspring survival","4survival",0,10,8,5.626,5.2,5.566,2.263,35,0.115842273,0.126622785,3.118406022,6.302310871,"F1",0,NA,FALSE,"Salmo salar","5.626_5.566_10",1,10,"5.2_2.263_8",1,8,0.115842272734093,0.126622785345145,0.115842272734093,0.126622785345145
"607",710,75,"Schade et al.","Marine Biology",2014,"Gasterosteus_aculeatus","vertebrates","3biparental","F1","F1","3adult","1embryonic","control","control","ocean acidification","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","egg number","5reproductive",0,10,9,100.308,125.234,18.462,13.92434674,15,-0.220931561,0.004767844,16.76227492,26.25242668,"F1",0,300,FALSE,"Gasterosteus aculeatus","100.308_18.462_10",1,10,"125.234_13.92434674_9",1,9,-0.220931561042566,0.0047678436017161,-0.220931561042566,0.0047678436017161
"608",711,75,"Schade et al.","Marine Biology",2014,"Gasterosteus_aculeatus","vertebrates","3biparental","F1","F1","3adult","1embryonic","control","control","ocean acidification","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","egg weight","2morphological",0,10,9,3.912,3.67,0.201,0.155563492,100,0.063889269,0.000463686,60.04528677,68.86212372,"F1",0,300,FALSE,"Gasterosteus aculeatus","3.912_0.201_10",1,10,"3.67_0.155563492_9",1,9,0.0638892687877569,0.000463685855763225,0.0638892687877569,0.000463685855763225
"609",712,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","hatching survival","4survival",0,3,3,85.256,83.901,2.201,2.054,55,0.016032155,0.000421983,61.9303353,65.30782479,"F1",0,NA,FALSE,"Palaemon pugio","85.256_2.201_3",3,1,"83.901_2.054_3",1,3,0.0160321548792222,0.000421983134345111,0.0162543164435782,0.000866503686099868
"610",714,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","hatching survival","4survival",0,3,3,85.256,87.12,2.201,7.046,55,-0.022607083,0.002404924,61.9303353,19.76850145,"F1",0,NA,FALSE,"Palaemon pugio","85.256_2.201_3",3,1,"87.12_7.046_3",1,3,-0.0226070831333182,0.00240492364690693,-0.0223849215689622,0.00284944419866169
"611",715,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","hatching survival","4survival",0,3,3,85.256,91.78,2.201,4.112,55,-0.073959382,0.000891507,61.9303353,35.68563823,"F1",0,NA,FALSE,"Palaemon pugio","85.256_2.201_3",3,1,"91.78_4.112_3",1,3,-0.0739593815870465,0.000891506729778951,-0.0737372200226904,0.00133602728153371
"612",717,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","2juvenile","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","larval survival","4survival",0,3,3,77.325,56.971,4.33,12.06,55,0.298529031,0.01609442,28.55160676,7.552749067,"F1",0,NA,FALSE,"Palaemon pugio","77.325_4.33_3",3,1,"56.971_12.06_3",1,3,0.298529031059977,0.0160944201197688,0.29957426783341,0.0181892637462865
"613",719,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","2juvenile","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","larval survival","4survival",0,3,3,77.325,74.289,4.33,14.847,55,0.033920066,0.01444837,28.55160676,7.999895702,"F1",0,NA,FALSE,"Palaemon pugio","77.325_4.33_3",3,1,"74.289_14.847_3",1,3,0.0339200663364883,0.0144483703740791,0.0349653031099221,0.0165432140005968
"614",721,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","2juvenile","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","larval survival","4survival",0,3,3,77.325,75.718,4.33,10.205,55,0.018496577,0.007119007,28.55160676,11.86273001,"F1",0,NA,FALSE,"Palaemon pugio","77.325_4.33_3",3,1,"75.718_10.205_3",1,3,0.0184965774103875,0.00711900721204222,0.0195418141838213,0.0092138508385599
"615",722,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","average time to hatch","3life_history",1,3,3,3.448,4.079,0.106,0.042,67,0.167917661,0.000350423,52.00677374,155.2754999,"F1",0,NA,FALSE,"Palaemon pugio","3.448_0.106_3",3,1,"4.079_0.042_3",1,3,0.167917661202807,0.000350423458181382,0.16760262826622,0.000980886314359874
"616",724,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","average time to hatch","3life_history",1,3,3,3.448,3.745,0.106,0.126,67,0.08265841,0.000692479,52.00677374,47.52036831,"F1",0,NA,FALSE,"Palaemon pugio","3.448_0.106_3",3,1,"3.745_0.126_3",1,3,0.0826584104647497,0.000692479277354598,0.0823433775281628,0.00132294213353309
"617",726,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","average time to hatch","3life_history",1,3,3,3.448,3.679,0.106,0.083,67,0.064773936,0.000484755,52.00677374,70.86800654,"F1",0,NA,FALSE,"Palaemon pugio","3.448_0.106_3",3,1,"3.679_0.083_3",1,3,0.0647739360504346,0.00048475534652298,0.0644589031138476,0.00111521820270147
"618",728,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","2juvenile","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","average time to metamorphosis","3life_history",1,3,3,21.009,22.233,0.582,0.417,67,0.056557481,0.000373109,57.71396577,85.24335496,"F1",0,NA,FALSE,"Palaemon pugio","21.009_0.582_3",3,1,"22.233_0.417_3",1,3,0.0565574809978249,0.000373108797884882,0.0563016730978399,0.000884986348581574
"619",730,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","2juvenile","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","average time to metamorphosis","3life_history",1,3,3,21.009,21.888,0.582,0.717,67,0.041038564,0.000613593,57.71396577,48.80737441,"F1",0,NA,FALSE,"Palaemon pugio","21.009_0.582_3",3,1,"21.888_0.717_3",1,3,0.0410385643653472,0.000613593022713633,0.0407827564653623,0.00112547057341032
"620",732,76,"Garcia et al.","Environmental Toxicology and Chemistry",2014,"Palaemon_pugio","invertebrates","1maternal","F1","F1","3adult","2juvenile","control","control","sulfamethoxazole","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","average time to metamorphosis","3life_history",1,3,3,21.009,21.862,0.582,0.417,67,0.039731786,0.000377123,57.71396577,83.82090704,"F1",0,NA,FALSE,"Palaemon pugio","21.009_0.582_3",3,1,"21.862_0.417_3",1,3,0.0397317860511187,0.000377122914547522,0.0394759781511338,0.000889000465244214
"621",733,77,"Li et.al","Journal of Agronomy and Crop Science",2014,"Leymus_chinensis","perennial_plants","3biparental","F1","F1","2juvenile","2juvenile","control","control","summer nocturnal warming","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","daughter shoot biomass","2morphological",0,4,4,0.092,0.133,0.017320508,0.017320508,25,-0.366249983,0.013149229,9.998348235,14.45413386,"F1",0,NA,FALSE,"Leymus chinensis","0.092_0.017320508_4",1,4,"0.133_0.017320508_4",1,4,-0.366249983450371,0.0131492292556333,-0.366249983450371,0.0131492292556333
"622",734,78,"Yu et.al","Environmental Toxicology",2014,"Rattus_norvegicus","vertebrates","2paternal","F1","F1","3adult","2juvenile","control","control","organophosphorus pesticides","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","body weight","2morphological",0,10,10,35.345,32.414,7.933,7.933,100,0.086090402,0.011057935,13.74569383,12.605826,"F1",0,80,FALSE,"Rattus norvegicus","35.345_7.933_10",1,10,"32.414_7.933_10",1,10,0.0860904022766688,0.0110579352330067,0.0860904022766688,0.0110579352330067
"623",735,79,"Crean et al.","Ecology  ",2014,"Styela_plicata","invertebrates","2paternal","F1","F1","3adult","1embryonic","low-density","control","high-density","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","hatching survival","4survival",0,6,4,85.5,68.3,3.8,6,55,0.223806565,0.002260439,52.90897844,21.42745098,"F1",0,NA,FALSE,"Styela plicata","85.5_3.8_6",1,6,"68.3_6_4",1,4,0.223806565448015,0.00226043935289294,0.223806565448015,0.00226043935289294
"624",736,79,"Crean et al.","Ecology  ",2014,"Styela_plicata","invertebrates","2paternal","F1","F1","3adult","1embryonic","low-density","control","high-density","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","time to hatching successfully","3life_history",1,6,4,632,642.804,16.968,14.112,67,0.01695064,0.000240644,87.58571527,85.7414966,"F1",0,NA,FALSE,"Styela plicata","632_16.968_6",1,6,"642.804_14.112_4",1,4,0.0169506403423329,0.000240643729173717,0.0169506403423329,0.000240643729173717
"625",737,80,"Roiloa et al.","Annals of Botany",2014,"Fragaria_vesca","perennial_plants","1maternal","F1","F1","2juvenile","2juvenile","well watered","control","water stressed","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","total biomass","2morphological",0,20,20,0.771,0.448,0.623322549,0.183073756,25,0.55506052,0.041598838,5.463381227,10.80866081,"F1",0,NA,FALSE,"Fragaria vesca","0.771_0.623322549_20",1,20,"0.448_0.183073756_20",1,20,0.555060519914257,0.0415988375298908,0.555060519914257,0.0415988375298908
"626",738,81,"Schwartz et al.","Environmental Toxicology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","2juvenile","2juvenile","control","control","zearalenone","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","f1 body length","2morphological",0,4,3,3.655,3.882,0.124707658,0.08818163,100,-0.060194871,0.000463095,55.16902579,70.38432173,"F1",0,NA,FALSE,"Danio rerio","3.655_0.124707658_4",1,4,"3.882_0.08818163_3",1,3,-0.0601948710486191,0.000463094557000737,-0.0601948710486191,0.000463094557000737
"627",739,81,"Schwartz et al.","Environmental Toxicology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","2juvenile","2juvenile","control","control","zearalenone","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","f1 body weight","2morphological",0,4,3,0.693,0.982,0.031176915,0.050911688,100,-0.348756298,0.001402481,41.840913,30.83844794,"F1",0,NA,FALSE,"Danio rerio","0.693_0.031176915_4",1,4,"0.982_0.050911688_3",1,3,-0.348756297606677,0.00140248134009493,-0.348756297606677,0.00140248134009493
"628",740,81,"Schwartz et al.","Environmental Toxicology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","2juvenile","3adult","control","control","zearalenone","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","f1 clutch size","5reproductive",0,4,3,181.1,60,67.723,43.699,15,1.033777438,0.228018277,5.033653525,2.195221122,"F1",0,NA,FALSE,"Danio rerio","181.1_67.723_4",1,4,"60_43.699_3",1,3,1.03377743828164,0.228018276704636,1.03377743828164,0.228018276704636
"629",741,81,"Schwartz et al.","Environmental Toxicology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","2juvenile","3adult","control","control","zearalenone","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","f1 eggs per day","5reproductive",0,4,3,169.6,31.3,76.557,35.355,15,1.502646355,0.567972321,4.170057066,1.415441801,"F1",0,NA,FALSE,"Danio rerio","169.6_76.557_4",1,4,"31.3_35.355_3",1,3,1.50264635513406,0.567972320618099,1.50264635513406,0.567972320618099
"630",742,82,"Plautz &Salice","Ecotoxicology",2013,"Physa_pomilia","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","cadmium exposure","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","f1 hatching","4survival",0,12,12,98.7,89,1.7,25,55,0.100173264,0.006621688,197.0171406,12.08052416,"F1",0,NA,FALSE,"Physa pomilia","98.7_1.7_12",1,12,"89_25_12",1,12,0.100173263554769,0.0066216880635929,0.100173263554769,0.0066216880635929
"631",743,82,"Plautz &Salice","Ecotoxicology",2013,"Physa_pomilia","invertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","cadmium exposure","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","days before hatch","3life_history",1,9,9,7.67,6.5,1.103086579,1.216223664,67,-0.164718497,0.00619847,20.29587571,15.59990447,"F1",0,NA,FALSE,"Physa pomilia","7.67_1.103086579_9",1,9,"6.5_1.216223664_9",1,9,-0.164718497404349,0.00619846967021386,-0.164718497404349,0.00619846967021386
"632",744,83,"Ji et al.","Environmental Science and Technology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","bisphenol s exposure","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","hatchability","4survival",0,4,4,94.884,78.605,1.86,6.512,35,0.187409913,0.001813352,96.02428843,22.72149155,"F1",1,NA,FALSE,"Danio rerio","94.884_1.86_4",1,4,"78.605_6.512_4",1,4,0.187409912837784,0.00181335192370038,0.187409912837784,0.00181335192370038
"633",745,83,"Ji et al.","Environmental Science and Technology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","3adult","1embryonic","bisphenol s exposure","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","hatchability","4survival",0,4,4,26.512,18.605,1.395,4.186,15,0.348185429,0.01342797,35.77415138,8.366262893,"F1",1,NA,FALSE,"Danio rerio","26.512_1.395_4",1,4,"18.605_4.186_4",1,4,0.348185429367313,0.0134279696012033,0.348185429367313,0.0134279696012033
"634",746,83,"Ji et al.","Environmental Science and Technology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","3adult","1embryonic","bisphenol s exposure","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","time to hatch","3life_history",1,4,4,5.077,5.346,0.154,0.269,3,0.051829559,0.000863223,62.0565317,37.40914061,"F1",1,NA,FALSE,"Danio rerio","5.077_0.154_4",1,4,"5.346_0.269_4",1,4,0.0518295589223854,0.000863222740181378,0.0518295589223854,0.000863222740181378
"635",747,83,"Ji et al.","Environmental Science and Technology",2013,"Danio_rerio","vertebrates","1maternal","F1","F1","3adult","1embryonic","control","control","bisphenol s exposure","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","time to hatch","3life_history",1,4,4,3.784,3.973,0.19,0.41,3,0.049755869,0.003296423,37.48854489,18.24045911,"F1",1,NA,FALSE,"Danio rerio","3.784_0.19_4",1,4,"3.973_0.41_4",1,4,0.0497558690349133,0.00329642273665654,0.0497558690349133,0.00329642273665654
